original_image,retrieved_image1,score1,retrieved_image2,score2,retrieved_image3,score3
figure8-4-17A.png,figure15-1-23A.png,6.922778606414795,figure16-4-4AB.png,7.255670547485352,figure8-5-3A.png,7.673279762268066
figure04-65.jpg,figure04-63.jpg,9.23739242553711,figure04-17A.jpg,10.352106094360352,figure04-72B.jpg,10.360692977905273
figure2-24A.png,figure2-23A.png,4.466988563537598,figure2-19A.png,5.0853424072265625,figure3-13A.png,5.317449569702148
figure10-4-4A.png,figure5-3-10A.png,11.012226104736328,figure8-2-7A.png,13.117385864257812,figure10-4-8A.png,13.814363479614258
figure18-1-3.png,figure08-34.jpg,18.993993759155273,figure20-2-1A.png,19.711156845092773,figure08-08.jpg,19.764583587646484
figure11-03-01a.jpg,figure11-03-01f.jpg,3.6001501083374023,figure11-07-12.jpg,3.627514362335205,figure18-11-6A.png,3.6668612957000732
figure5-3-19.png,figure8-2-45.png,6.844533920288086,figure18-15-1E.jpg,10.715266227722168,figure12-08-03B.png,11.20956039428711
figure06-01-59.jpg,figure08-10.jpg,2.7143759727478027,figure14-07-04A.jpg,3.50236177444458,figure07-02-16.jpg,3.822352170944214
figure10-1-20B.png,figure10-2-7B.png,4.926102161407471,figure11-2-8B.png,5.010970115661621,figure15-2-5B.png,5.125453472137451
figure06-01-45.jpg,figure11-01-07.jpg,3.7210094928741455,figure06-01-51.jpg,3.839921474456787,figure07-01-02.jpg,3.84881854057312
figure07-09-01.jpg,figure20-2-3B.png,6.0289764404296875,figure01-05-05a.jpg,6.335817337036133,figure11-09-01A.png,6.875150680541992
figure7-24B.png,figure7-24A.png,14.930351257324219,figure6-7B.png,18.4533634185791,figure3-33B.png,18.871334075927734
figure07-24A.jpg,figure07-24B.jpg,3.9986155033111572,figure06-18A.jpg,4.645106315612793,figure03-14A.jpg,5.335550308227539
figure3-33B.png,figure7-24B.png,18.871334075927734,figure8-14A.png,19.570697784423828,figure7-22.png,20.008432388305664
figure6-12A.png,figure6-2-27A.png,5.982299327850342,figure8-7A.png,6.422112464904785,figure7-28A.png,6.526098251342773
figure14-3-8B.png,figure13-2-4B.png,6.50533390045166,figure16-4-2BB.png,7.2098822593688965,figure8-3-2B.png,7.485093116760254
figure18-11-8.png,figure14-3-30.png,5.882308006286621,figure18-12-6A.png,6.057641983032227,figure17-1-7.png,6.449617385864258
figure03-23A.jpg,figure06-13A.jpg,3.8536248207092285,figure09-02B.jpg,3.900149345397949,figure07-29B.jpg,3.9675981998443604
figure16-1-8.png,figure9-9-3.png,6.4259033203125,figure5-3-26.png,6.558501243591309,figure5-3-11.png,6.9846649169921875
figure16-4-2AB.png,figure8-4-18A.png,9.878549575805664,figure14-1-4A.png,9.943836212158203,figure16-4-2BB.png,10.435044288635254
figure02-42.jpg,figure06-23B.jpg,7.502225875854492,figure02-13.jpg,7.557368278503418,figure04-44A.jpg,7.852530002593994
figure16-2-3.png,figure11-01-30d.jpg,3.5100080966949463,figure11-01-30a.jpg,3.630959987640381,figure15-4-8.png,3.9211268424987793
figure7-24A.png,figure7-20A.png,11.74209213256836,figure4-24A.png,12.723428726196289,figure8-10A.png,13.813665390014648
